country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_1,duration_ms,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo_2,adv_kmeans_cluster,pl_count
guatemala,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453,85,9,0.33927402,0.260684408,2.8879344,2096.797879,2504.173454,21.26488639,0.014139146,4712.621503,3.307434913,0.041880177,0.071194203,1.9852567,9.187603,0.33825415,117.4538352,4,12
panama,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453,85,9,0.33927402,0.260684408,2.8879344,2096.797879,2504.173454,21.26488639,0.014139146,4712.621503,3.307434913,0.041880177,0.071194203,1.9852567,9.187603,0.33825415,117.4538352,4,12
argentina,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453,85,9,0.33927402,0.260684408,2.8879344,2096.797879,2504.173454,21.26488639,0.014139146,4712.621503,3.307434913,0.041880177,0.071194203,1.9852567,9.187603,0.33825415,117.4538352,4,12
colombia,0.853,0.523,7,-4.463,1,0.0998,0.016,0.000128,0.149,0.629,93.992,145532,77,5,0.41198912,0.270533089,1.9878024,2146.820915,2388.842955,22.03533985,0.014445446,4509.406066,2.633358681,0.048430991,0.079934891,2.1213977,13.365032,0.2371101,123.046875,4,2
ecuador,0.853,0.523,7,-4.463,1,0.0998,0.016,0.000128,0.149,0.629,93.992,145532,77,5,0.41198912,0.270533089,1.9878024,2146.820915,2388.842955,22.03533985,0.014445446,4509.406066,2.633358681,0.048430991,0.079934891,2.1213977,13.365032,0.2371101,123.046875,4,2
colombia,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,176143,75,6,0.39616823,0.268219763,-2.3267891,2437.538577,2406.845175,23.04487155,0.025207609,4986.311515,1.961810988,-0.037183458,0.100487299,2.341923,21.58047,0.18593788,117.4538352,1,2
ecuador,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,176143,75,6,0.39616823,0.268219763,-2.3267891,2437.538577,2406.845175,23.04487155,0.025207609,4986.311515,1.961810988,-0.037183458,0.100487299,2.341923,21.58047,0.18593788,117.4538352,1,2
colombia,0.853,0.804,10,-4.25,0,0.149,0.164,0.0157,0.214,0.708,89.937,184000,65,2,0.40932724,0.271899146,2.6894596,2226.83448,2353.300102,21.26977374,0.016407458,4544.922517,3.485958205,-0.024042829,0.089672549,2.1728928,19.858414,0.30969462,89.10290948,4,1
colombia,0.706,0.742,1,-3.19,0,0.351,0.471,0.0142,0.0976,0.595,169.921,173647,71,6,0.33526257,0.26913517,4.473452,2104.592239,2640.698334,21.82066972,0.012550206,5069.177681,3.667421946,-0.01766808,0.072476886,1.9910517,9.021795,0.3914122,112.3471467,4,1
colombia,0.803,0.745,2,-5.251,1,0.0657,0.136,0.00763,0.0712,0.628,107.077,116636,68,5,0.41941464,0.263412365,-0.17834456,2188.835135,2298.07672,21.98979169,0.025513705,4362.581953,2.547911806,-0.011155076,0.089666502,2.172783,25.239746,0.267714,143.5546875,4,1
colombia,0.851,0.512,9,-6.041,0,0.141,0.446,0.000342,0.0892,0.642,86.988,182069,62,2,0.40128803,0.252972177,1.070434,2187.324381,2393.339596,21.29730435,0.021966651,4550.547483,2.846062804,0.023741849,0.083597378,2.1545873,15.420886,0.27580425,172.265625,5,1
colombia,0.728,0.527,7,-7.508,1,0.227,0.57,0.0,0.13,0.817,168.017,243217,77,6,0.35032162,0.228319592,-0.42213836,2073.667769,2526.071118,23.00070452,0.008425049,4585.138941,2.242546731,0.06537974,0.070243717,1.9641782,10.3939295,0.22805797,112.3471467,5,1
colombia,0.823,0.798,10,-5.079,1,0.0759,0.0698,0.0058,0.122,0.875,95.037,156224,63,5,0.34560814,0.263202504,-0.10206635,2153.748481,2524.919144,22.86812518,0.012724364,4699.821581,2.815381703,0.053095835,0.068329141,2.1608505,10.119078,0.2654572,95.703125,4,1
colombia,0.833,0.66,9,-3.985,0,0.1,0.141,0.0,0.107,0.751,83.971,221121,73,2,0.33979616,0.275036136,3.1089783,2551.662684,2778.66513,22.01014257,0.020000322,5740.690287,2.974336144,0.004280577,0.08744316,2.2471874,9.063125,0.2618276,112.3471467,4,1
colombia,0.77,0.656,9,-4.156,1,0.166,0.039,0.0,0.272,0.901,80.079,177370,76,5,0.37214783,0.266927141,2.6386046,2353.206732,2603.105213,21.86876682,0.019440925,5271.834789,3.027499963,-0.023775672,0.087315421,2.3076038,15.331783,0.277178,161.4990234,4,1
costa_rica,0.815,0.424,0,-9.373,0,0.48,0.109,0.0,0.344,0.688,180.103,189573,64,0,0.3749756,0.244029994,-1.5847212,2613.190654,2621.428317,22.82065003,0.02003469,5511.800004,1.61546766,0.00813334,0.106040553,2.1687598,19.10837,0.16814487,89.10290948,1,1
costa_rica,0.614,0.408,9,-10.153,1,0.0401,0.63,0.0,0.263,0.556,168.137,245714,56,1,0.33566746,0.225234128,1.0462922,2044.596226,2270.585154,23.24685475,0.011570083,4241.482686,1.86516141,-0.005805463,0.088647234,1.6788288,14.33797,0.22148366,161.4990234,7,1
costa_rica,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,87,6,0.33360723,0.242330126,2.3391314,2427.563386,2454.615838,22.85212253,0.016528336,5041.911179,2.397544866,-0.015185736,0.110310368,1.1773611,20.860699,0.29111326,86.1328125,3,1
costa_rica,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,84,1,0.3225355,0.230977433,6.0099535,2183.310722,2373.062251,22.39157631,0.015754484,4727.121416,3.619701584,-0.051116816,0.094474485,1.1497136,14.81289,0.463702,143.5546875,3,1
costa_rica,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
dominican_republic,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
ecuador,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
el_salvador,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
guatemala,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
honduras,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
nicaragua,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
panama,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
paraguay,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,85,0,0.43797934,0.258250355,6.038029,2442.988143,2703.553472,22.60284868,0.014868151,5719.915412,3.17424197,0.043381638,0.078646917,2.183831,11.88384,0.20775796,161.4990234,2,9
costa_rica,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,84,2,0.43425423,0.254098619,3.3336282,2506.658015,2491.864683,21.20555384,0.029718006,5399.875681,2.600423258,-0.003932669,0.103451377,1.256771,18.569164,0.21591777,103.359375,4,1
costa_rica,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
ecuador,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
el_salvador,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
guatemala,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
honduras,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
nicaragua,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
paraguay,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,83,5,0.36660668,0.259309793,-0.3288901,2508.830774,2682.752182,21.72427325,0.018619787,5796.823281,3.017610405,0.032623231,0.099397358,2.2350228,16.974783,0.32751194,92.28515625,4,7
costa_rica,0.507,0.832,10,-5.931,1,0.0425,0.00643,1.6e-05,0.229,0.485,177.894,206682,73,6,0.4311545,0.232709671,8.432728,2455.363125,2539.400778,20.11523254,0.026476728,5388.950747,3.926416897,0.02524246,0.101475199,1.3012714,17.707884,0.34996504,117.4538352,6,1
czech_republic,0.778,0.449,6,-7.464,0,0.0339,0.41,0.00126,0.105,0.325,130.007,162462,63,8,0.3690535,0.234777783,-0.5219742,2061.667663,2271.330415,22.96794508,0.019688869,4330.448814,2.09270245,-0.073815026,0.075885785,1.9133711,10.97446,0.21012023,129.1992188,5,2
slovakia,0.778,0.449,6,-7.464,0,0.0339,0.41,0.00126,0.105,0.325,130.007,162462,63,8,0.3690535,0.234777783,-0.5219742,2061.667663,2271.330415,22.96794508,0.019688869,4330.448814,2.09270245,-0.073815026,0.075885785,1.9133711,10.97446,0.21012023,129.1992188,5,2
czech_republic,0.797,0.649,3,-5.506,0,0.182,0.24,0.0012,0.153,0.437,117.971,200212,76,8,0.4402947,0.264959423,6.5152955,2066.15698,2467.317122,20.52125763,0.017714163,4623.26371,3.653324231,-0.022509438,0.072067969,1.6555741,8.753635,0.26481143,117.4538352,2,4
hungary,0.797,0.649,3,-5.506,0,0.182,0.24,0.0012,0.153,0.437,117.971,200212,76,8,0.4402947,0.264959423,6.5152955,2066.15698,2467.317122,20.52125763,0.017714163,4623.26371,3.653324231,-0.022509438,0.072067969,1.6555741,8.753635,0.26481143,117.4538352,2,4
lithuania,0.797,0.649,3,-5.506,0,0.182,0.24,0.0012,0.153,0.437,117.971,200212,76,8,0.4402947,0.264959423,6.5152955,2066.15698,2467.317122,20.52125763,0.017714163,4623.26371,3.653324231,-0.022509438,0.072067969,1.6555741,8.753635,0.26481143,117.4538352,2,4
ukraine,0.797,0.649,3,-5.506,0,0.182,0.24,0.0012,0.153,0.437,117.971,200212,76,8,0.4402947,0.264959423,6.5152955,2066.15698,2467.317122,20.52125763,0.017714163,4623.26371,3.653324231,-0.022509438,0.072067969,1.6555741,8.753635,0.26481143,117.4538352,2,4
czech_republic,0.785,0.521,4,-7.389,0,0.0438,0.64,0.0,0.0851,0.481,109.689,181741,59,8,0.3143883,0.220847609,1.6003183,2781.652372,2654.788089,23.40524552,0.024483994,5959.722296,2.363889935,0.0694867,0.129507909,1.5162266,23.306389,0.31096274,112.3471467,5,2
slovakia,0.785,0.521,4,-7.389,0,0.0438,0.64,0.0,0.0851,0.481,109.689,181741,59,8,0.3143883,0.220847609,1.6003183,2781.652372,2654.788089,23.40524552,0.024483994,5959.722296,2.363889935,0.0694867,0.129507909,1.5162266,23.306389,0.31096274,112.3471467,5,2
czech_republic,0.756,0.741,5,-4.813,0,0.0257,0.0846,0.0,0.0759,0.762,112.911,174667,56,2,0.42080376,0.262413592,7.3011346,2998.414927,2705.55007,20.21535548,0.038893458,6064.854993,3.677947078,-0.015212657,0.143773129,1.2793814,23.721603,0.3516444,112.3471467,6,1
czech_republic,0.745,0.57,3,-10.411,0,0.0636,0.267,0.0,0.121,0.539,115.086,208696,59,8,0.40592146,0.265436307,-0.26767623,3000.305754,3007.566011,22.12227552,0.024576854,6756.817476,2.008930712,-0.042409004,0.118552949,1.681517,9.064966,0.17800227,117.4538352,1,1
czech_republic,0.707,0.456,6,-8.103,0,0.0343,0.743,5.62e-06,0.214,0.396,110.05,231273,56,8,0.32141164,0.212531898,2.3541582,1735.432825,2077.083563,23.36125536,0.008613723,3686.319376,2.558502781,-0.069600519,0.062469766,1.352146,7.4896684,0.26388025,112.3471467,7,1
czech_republic,0.756,0.664,6,-4.493,1,0.217,0.312,0.0,0.125,0.201,81.993,180732,54,4,0.39761615,0.249009569,5.3518133,2049.583321,2202.143085,20.88976622,0.017410886,4303.157313,3.478329818,-0.02345422,0.082638956,1.8056514,18.564474,0.32365763,161.4990234,2,1
czech_republic,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,87,8,0.46637088,0.26294526,8.1368265,2158.85651,2347.732943,19.87251373,0.024915058,4581.872294,3.140295496,0.009695013,0.082651806,1.8671656,11.709124,0.22350359,117.4538352,2,5
hungary,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,87,8,0.46637088,0.26294526,8.1368265,2158.85651,2347.732943,19.87251373,0.024915058,4581.872294,3.140295496,0.009695013,0.082651806,1.8671656,11.709124,0.22350359,117.4538352,2,5
portugal,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,87,8,0.46637088,0.26294526,8.1368265,2158.85651,2347.732943,19.87251373,0.024915058,4581.872294,3.140295496,0.009695013,0.082651806,1.8671656,11.709124,0.22350359,117.4538352,2,5
slovakia,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,87,8,0.46637088,0.26294526,8.1368265,2158.85651,2347.732943,19.87251373,0.024915058,4581.872294,3.140295496,0.009695013,0.082651806,1.8671656,11.709124,0.22350359,117.4538352,2,5
south_africa,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,87,8,0.46637088,0.26294526,8.1368265,2158.85651,2347.732943,19.87251373,0.024915058,4581.872294,3.140295496,0.009695013,0.082651806,1.8671656,11.709124,0.22350359,117.4538352,2,5
czech_republic,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,88,2,0.40182504,0.232523247,6.8589945,2096.342918,2397.346758,21.94500596,0.014155921,4602.405503,3.929014597,0.026507605,0.067528692,1.7961301,13.092294,0.34745938,123.046875,4,2
uae,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,88,2,0.40182504,0.232523247,6.8589945,2096.342918,2397.346758,21.94500596,0.014155921,4602.405503,3.929014597,0.026507605,0.067528692,1.7961301,13.092294,0.34745938,123.046875,4,2
czech_republic,0.712,0.66,9,-7.68,0,0.032,0.331,5.66e-05,0.0904,0.418,111.068,211892,57,8,0.37661645,0.235735487,-0.8393093,2041.551834,2185.335077,23.79517756,0.010150438,4088.175279,2.388318964,0.022793198,0.087864548,1.6280078,19.041124,0.23954517,112.3471467,5,1
czech_republic,0.673,0.79,7,-6.989,0,0.0417,0.0305,0.0,0.147,0.514,117.992,256720,53,2,0.50120753,0.273268723,7.068264,2693.521025,2698.038522,19.30556165,0.03352847,5727.165369,3.51227306,0.030982763,0.1209097,1.2899044,23.08131,0.30691022,117.4538352,6,1
czech_republic,0.754,0.561,1,-8.981,1,0.285,0.239,0.0,0.348,0.498,145.988,250863,53,0,0.4109913,0.268251817,7.049377,2236.532226,2536.450232,20.38823781,0.019860717,4859.895613,2.71052009,0.016906852,0.082623461,1.7718912,15.457238,0.25871482,143.5546875,2,1
denmark,0.66,0.666,5,-6.15,1,0.0507,0.178,0.0,0.275,0.503,145.916,183883,72,6,0.34017834,0.240086585,7.096681,2793.407514,2908.951466,21.82934746,0.02455421,6425.744478,3.074159887,0.023736156,0.113444892,1.4923674,10.095313,0.3126431,143.5546875,6,1
denmark,0.882,0.727,9,-6.539,0,0.259,0.125,0.0,0.113,0.407,133.131,219072,67,2,0.389185,0.276079716,3.8452773,2471.379298,2588.305265,21.72178706,0.019048559,5294.726317,2.90138516,0.030364169,0.099999773,2.1277483,11.137298,0.21740805,135.9991776,4,1
denmark,0.929,0.58,2,-10.535,1,0.244,0.434,0.000534,0.07,0.635,111.01,173514,65,0,0.4203972,0.275123869,-1.0135792,2339.895138,2566.035947,21.69736582,0.019108288,4970.594943,1.973636389,0.004225978,0.09708936,2.3692682,14.992926,0.14682731,112.3471467,5,1
denmark,0.547,0.449,7,-6.77,1,0.0461,0.662,0.0,0.176,0.605,111.588,159653,60,1,0.29197556,0.221584117,-0.30474594,2261.791657,2569.017913,23.75317538,0.009168954,5002.686416,2.621331641,0.079821251,0.088872101,1.6762375,6.808971,0.3141198,112.3471467,3,1
denmark,0.954,0.643,8,-6.77,0,0.109,0.00317,0.00247,0.0963,0.915,122.006,137733,62,2,0.47216773,0.253444641,6.724831,2919.590681,2981.01197,21.07167612,0.036353204,6637.993194,2.496028155,0.006247865,0.116679189,2.0977077,17.094492,0.19940811,123.046875,1,1
denmark,0.818,0.721,0,-5.251,0,0.0326,0.0719,2.8e-05,0.111,0.936,132.043,148876,60,2,0.36510167,0.253495599,4.578095,2585.530939,2752.183093,20.63032213,0.027364967,5890.531047,3.341002427,0.005209351,0.096756029,1.7485939,13.069071,0.30677316,129.1992188,4,1
denmark,0.856,0.718,7,-4.705,1,0.206,0.0509,1.83e-05,0.207,0.727,130.095,139872,60,5,0.46532157,0.260920801,4.5832057,2735.159298,2725.509729,21.15114915,0.031793755,5959.0723,3.191146675,0.031466142,0.113071501,2.0559878,23.534203,0.29803678,129.1992188,1,1
denmark,0.91,0.568,5,-6.741,0,0.0573,0.0719,0.00819,0.0885,0.714,123.029,126633,60,2,0.46915582,0.267018929,3.411446,2852.541698,2905.274395,21.16987311,0.03342215,6350.728265,2.497274099,-0.014516648,0.102372775,1.9685788,13.278457,0.16728348,123.046875,1,1
denmark,0.525,0.7,6,-5.89,1,0.0752,0.148,0.0,0.137,0.38,101.334,132590,59,4,0.3523474,0.247908775,1.2140996,2734.043739,2732.411823,22.52114282,0.024030529,5943.197396,2.948640284,-0.04179299,0.101660005,2.0718381,12.520925,0.29168347,103.359375,4,1
denmark,0.7,0.635,0,-7.896,1,0.0451,0.069,0.0,0.114,0.682,94.096,198789,59,5,0.383773,0.271535412,6.586251,2519.377475,2881.093857,21.80338966,0.017927049,6013.246972,2.902370074,0.032169543,0.087581481,1.4295747,9.418202,0.25569203,95.703125,4,1
denmark,0.892,0.688,7,-5.907,0,0.0865,0.0493,0.000184,0.0806,0.711,121.056,185250,58,2,0.4825804,0.274776694,6.213262,1856.824669,2188.175223,20.11314206,0.015833067,3987.400889,3.4951561,0.03529756,0.069736918,2.301654,14.8313675,0.2823763,123.046875,4,1
denmark,0.922,0.708,8,-5.618,0,0.262,0.281,0.000168,0.279,0.732,104.055,148942,60,2,0.35983646,0.243542009,1.252028,2511.397644,2544.089282,21.03451656,0.026525887,5218.05178,2.759559505,0.022585242,0.099635074,2.3923426,15.408682,0.2509548,103.359375,4,1
denmark,0.533,0.596,0,-5.773,0,0.109,0.0503,0.0,0.119,0.577,101.091,183808,54,8,0.4388478,0.243910421,3.2858057,2886.147635,2829.872687,20.99117567,0.033932697,6214.17909,2.865722642,-0.006755758,0.112000457,2.0944915,14.683945,0.23227975,135.9991776,1,1
denmark,0.677,0.709,1,-3.867,1,0.098,0.00873,0.0,0.173,0.459,160.982,150463,60,6,0.44631276,0.234200298,9.172905,2605.676378,2714.274289,20.96152592,0.019207656,5806.623221,3.799271827,-0.059081859,0.091494156,1.7028556,7.482455,0.22907437,161.4990234,2,1
denmark,0.876,0.583,10,-8.385,0,0.342,0.0787,0.0,0.128,0.701,139.952,128656,54,0,0.46375358,0.270236019,3.4839664,2965.25018,2944.73258,20.05003856,0.034534134,6612.976679,2.763315846,-0.005083478,0.135741054,2.3010714,17.871696,0.22512302,135.9991776,1,1
dominican_republic,0.854,0.943,11,-4.876,0,0.0846,0.11,1.41e-05,0.0528,0.53,129.256,239578,73,2,0.3778794,0.268646173,-1.3149838,2359.139835,2477.975137,20.65742998,0.01673988,4935.011825,3.201836818,0.011826307,0.107266547,1.8583081,24.998627,0.3408491,129.1992188,4,1
dominican_republic,0.88,0.862,11,-4.697,0,0.0618,0.179,0.00656,0.082,0.582,117.017,223462,65,2,0.467636,0.278347636,4.456341,1832.033114,2168.704247,19.51161986,0.017302195,4001.284138,3.550393496,-0.022065929,0.066459916,2.3757565,15.031766,0.30464184,117.4538352,4,1
dominican_republic,0.579,0.641,7,-6.688,1,0.0712,0.352,9.77e-05,0.114,0.166,100.759,176400,68,4,0.43465623,0.23513835,7.2590756,1967.934142,2240.263176,20.89872783,0.013994484,3983.234247,3.535205294,0.003340951,0.066939882,1.9281399,14.747761,0.28403386,135.9991776,3,1
dominican_republic,0.63,0.92,1,-1.564,0,0.4,0.123,0.000137,0.0403,0.963,227.895,136427,63,6,0.42216405,0.280627543,1.183005,3040.009107,2746.098096,21.08582073,0.035741333,6389.586363,4.278692588,-0.020583726,0.139999531,2.4298878,34.69792,0.45243752,151.9990809,6,1
dominican_republic,0.891,0.751,2,-3.15,1,0.124,0.0685,0.000598,0.19,0.711,115.046,144019,81,5,0.37741217,0.268858453,4.256733,2322.104301,2448.705216,21.85319489,0.02567034,4813.195895,3.231309444,-0.016649983,0.087142708,2.7582815,14.462464,0.25043342,117.4538352,4,1
dominican_republic,0.635,0.682,10,-6.86,1,0.271,0.207,0.0,0.361,0.673,89.085,288282,71,5,0.39051667,0.227232878,-3.3399327,3285.762999,2804.187566,21.9893005,0.039162215,6520.935569,2.16944083,0.033229184,0.152098098,1.8698893,28.589788,0.20865092,123.046875,1,1
dominican_republic,0.457,0.495,4,-6.044,1,0.0797,0.62,0.000228,0.109,0.311,79.513,295039,80,4,0.30149865,0.246237536,-1.0033146,2302.72444,2499.664393,24.44346089,0.009561546,5165.410432,2.756706553,-0.029587131,0.08790423,1.8024755,13.353431,0.2587289,83.35433468,5,1
